match_id,my_team,team1_gold,team2_gold,gold_diff,gold_leading_team,my_team_ahead_gold,team1_kills,team2_kills,kill_diff,kill_leading_team,my_team_ahead_kills,my_team_win,winner
LA1_1643017425,200,17662,15814,-1848,100,False,9,5,-4,100,True,True,200
LA1_1643097594,200,17458,16536,-922,100,False,6,3,-3,100,True,True,200
LA1_1643345446,200,18366,16300,-2066,100,False,7,6,-1,100,True,False,100
LA1_1643040976,100,19803,15501,4302,100,False,13,3,10,100,True,True,100
LA1_1642918003,200,15376,19098,3722,200,False,3,11,8,200,False,True,200
LA1_1643749276,100,17062,15687,1375,100,False,7,4,3,100,True,True,100
LA1_1642752932,100,18653,16541,2112,100,False,11,8,3,100,True,True,100
LA1_1643445609,200,15506,18995,3489,200,False,4,14,10,200,False,True,200
LA1_1643411395,100,16500,15889,611,100,False,5,3,2,100,True,True,100
LA1_1643652947,200,19919,13687,-6232,100,False,12,2,-10,100,True,False,100
LA1_1643875643,100,17753,16980,773,100,False,7,5,2,100,True,True,100
LA1_1644145492,100,18151,15722,2429,100,False,8,3,5,100,True,False,200
LA1_1643026731,100,16646,20343,-3697,200,False,7,13,-6,200,False,False,200
LA1_1643738316,100,16755,15726,1029,100,False,5,4,1,100,True,True,100
LA1_1643615155,100,16552,18276,-1724,200,False,5,11,-6,200,False,False,200
LA1_1643197521,200,17175,16780,-395,100,False,8,5,-3,100,True,True,200
LA1_1643643843,200,18035,16085,-1950,100,False,7,5,-2,100,True,False,100
LA1_1642858314,100,15612,16960,-1348,200,False,3,6,-3,200,False,False,200
LA1_1643868521,100,18562,17882,680,100,False,11,8,3,100,True,True,100
LA1_1643853471,200,20698,15420,-5278,100,False,15,4,-11,100,True,False,100
LA1_1633364936,200,16790,16623,-167,100,False,9,6,-3,100,True,True,200
LA1_1631862613,200,16873,16587,-286,100,False,7,7,0,0,False,True,200
LA1_1631642643,100,16077,19095,-3018,200,False,5,11,-6,200,False,False,200
LA1_1630287726,200,16064,16324,260,200,False,4,3,-1,100,True,True,200
LA1_1630039962,200,18122,15555,-2567,100,False,8,4,-4,100,True,False,100
LA1_1631901304,200,16568,17777,1209,200,False,6,7,1,200,False,False,100
LA1_1633934417,200,15271,17241,1970,200,False,3,7,4,200,False,False,100
LA1_1630051676,200,14826,17317,2491,200,False,2,6,4,200,False,True,200
LA1_1632671765,100,19443,14770,4673,100,False,13,2,11,100,True,True,100
LA1_1636865926,100,15848,17567,-1719,200,False,3,7,-4,200,False,False,200
LA1_1632868459,200,17703,18902,1199,200,False,9,9,0,0,False,True,200
LA1_1640874390,100,15775,16532,-757,200,False,4,5,-1,200,False,True,100
LA1_1637263917,200,15816,14699,-1117,100,False,3,4,1,200,False,True,200
LA1_1632877546,200,17688,16797,-891,100,False,7,5,-2,100,True,False,100
LA1_1633496300,100,14184,17510,-3326,200,False,3,7,-4,200,False,False,200
LA1_1636859358,100,16211,16762,-551,200,False,5,6,-1,200,False,True,100
LA1_1634771951,100,17210,17604,-394,200,False,6,6,0,0,False,False,200
LA1_1639779307,100,15396,17456,-2060,200,False,3,7,-4,200,False,False,200
LA1_1633507606,100,15338,15024,314,100,False,2,1,1,100,True,False,200
LA1_1640856905,100,20423,16174,4249,100,False,12,5,7,100,True,True,100
LA1_1633517588,100,18933,17337,1596,100,False,8,8,0,0,False,True,100
LA1_1638904472,100,18049,16332,1717,100,False,6,4,2,100,True,False,200
LA1_1638324663,100,17106,15170,1936,100,False,7,6,1,100,True,True,100
LA1_1639757611,200,17406,15474,-1932,100,False,7,4,-3,100,True,False,100
LA1_1636170346,200,17424,17313,-111,100,False,7,8,1,200,False,True,200
LA1_1637245310,200,15842,18996,3154,200,False,4,8,4,200,False,True,200
LA1_1637256029,200,18734,16176,-2558,100,False,10,4,-6,100,True,True,200
LA1_1641122539,200,16810,16017,-793,100,False,5,4,-1,100,True,False,100
LA1_1637803068,200,16136,15147,-989,100,False,6,2,-4,100,True,False,100
LA1_1637793004,200,16574,15380,-1194,100,False,7,3,-4,100,True,True,200
LA1_1633412606,100,17156,15793,1363,100,False,6,2,4,100,True,False,200
LA1_1638299493,200,16861,15896,-965,100,False,5,3,-2,100,True,True,200
LA1_1638316015,200,17442,18088,646,200,False,8,9,1,200,False,True,200
LA1_1633532079,200,16867,18488,1621,200,False,5,10,5,200,False,False,100
LA1_1637581452,200,17347,17944,597,200,False,7,9,2,200,False,False,100
LA1_1639767040,100,17430,15630,1800,100,False,7,2,5,100,True,True,100
LA1_1638883497,200,15994,19450,3456,200,False,5,11,6,200,False,True,200
LA1_1634442521,100,16156,17735,-1579,200,False,4,9,-5,200,False,False,200
LA1_1640842882,100,14740,16128,-1388,200,False,2,3,-1,200,False,False,200
LA1_1638891606,200,15737,19329,3592,200,False,5,15,10,200,False,True,200
LA1_1634781742,200,16246,15061,-1185,100,False,3,5,2,200,False,False,100
LA1_1635147488,200,16762,16339,-423,100,False,7,5,-2,100,True,False,100
LA1_1636640814,100,16835,15695,1140,100,False,7,3,4,100,True,True,100
LA1_1636656019,100,17427,15697,1730,100,False,7,5,2,100,True,True,100
LA1_1635130330,200,15717,16596,879,200,False,3,3,0,0,False,True,200
LA1_1640865270,200,16044,18281,2237,200,False,4,8,4,200,False,True,200
LA1_1639990465,100,17596,17808,-212,200,False,9,9,0,0,False,False,200
LA1_1639623522,100,17559,17452,107,100,False,7,6,1,100,True,False,200
LA1_1640518445,100,17472,18577,-1105,200,False,7,9,-2,200,False,True,100
